id,occupation,gender,fame,birthyear
22920,performer,male,star,C
41931,politics,male,star,D
9870,sports,male,star,C
38672,sports,male,star,E
5823,performer,female,star,A
26105,sports,male,star,B
37193,politics,male,star,C
4721,creator,male,star,E
19034,performer,female,star,C
12280,politics,male,star,C
41144,creator,female,star,E
19859,sports,male,star,C
24333,sports,male,star,B
15910,creator,female,star,D
46403,creator,female,star,E
26918,performer,male,star,C
5325,professional,female,star,C
46320,performer,male,star,E
42943,sports,male,star,B
22916,sports,male,star,C
6179,sports,male,star,C
20415,performer,male,star,C
34955,creator,female,star,C
2576,performer,female,star,B
16224,sports,male,star,B
22629,sports,male,star,C
35021,performer,male,star,C
13972,sports,male,star,B
42434,sports,male,star,C
41058,creator,male,star,D
38198,performer,female,star,E
26318,sports,female,star,B
43113,sports,male,star,B
9244,performer,female,star,D
47892,creator,female,star,C
12126,performer,male,star,C
29986,sports,male,star,C
48019,performer,male,star,B
11908,politics,female,star,C
7531,politics,male,star,B
33579,politics,female,star,C
5150,sports,male,star,B
45763,sports,male,star,B
43258,sports,male,star,B
6928,sports,male,star,C
20537,performer,female,star,C
12812,politics,male,star,E
18126,sports,male,star,B
46352,politics,male,star,C
10142,creator,female,star,D
154,sports,male,star,B
41703,performer,female,star,B
42482,science,male,star,C
35140,sports,male,star,B
33404,sports,male,star,E
46180,politics,male,star,E
44225,sports,male,star,B
36919,sports,male,star,D
33637,performer,male,star,D
46339,sports,male,star,A
28881,sports,male,star,B
27433,performer,female,star,C
15286,performer,female,star,B
14140,sports,male,star,B
41583,sports,male,star,B
24877,sports,female,star,B
21512,sports,male,star,B
5030,sports,male,star,D
26807,politics,male,star,C
31863,sports,male,star,C
36322,performer,male,star,E
16318,creator,male,star,E
3480,manager,female,star,C
41293,performer,female,star,B
15098,performer,male,star,A
24947,sports,male,star,B
11926,sports,male,star,C
4115,sports,male,star,B
25789,performer,female,star,B
11111,sports,female,star,C
45713,sports,male,star,E
21174,sports,male,star,B
1113,creator,female,star,C
29573,sports,male,star,C
9222,performer,male,star,C
13739,manager,male,star,E
8484,performer,male,star,D
41227,sports,male,star,B
13007,sports,male,star,C
39690,politics,female,star,D
16392,performer,male,star,E
41367,sports,male,star,B
30654,politics,male,star,D
42881,sports,male,star,C
19959,performer,male,star,C
33144,performer,male,star,C
45191,politics,female,star,C
40817,creator,male,star,B
39539,creator,male,star,E
7729,sports,male,star,B
12814,sports,male,star,C
2886,creator,male,star,E
33119,sports,male,star,D
15931,sports,male,star,B
18915,manager,male,star,E
21111,creator,male,star,D
5928,sports,female,star,B
33522,sports,male,star,B
41996,sports,male,star,B
17832,manager,female,star,B
24358,sports,male,star,B
24929,sports,male,star,B
41707,politics,male,star,D
23310,creator,female,star,D
17413,creator,male,star,D
5108,sports,male,star,C
19825,science,male,star,E
16491,sports,female,star,C
7922,creator,male,star,E
46001,sports,male,star,B
33205,sports,female,star,B
1923,performer,female,star,C
15406,creator,male,star,E
17617,creator,female,star,C
20670,creator,female,star,C
4267,sports,male,star,B
35647,sports,female,star,B
6160,sports,male,star,B
22058,sports,male,star,B
18937,sports,male,star,E
12782,manager,male,star,C
19145,sports,male,star,B
30148,politics,male,star,C
3416,manager,male,star,D
13991,sports,male,star,B
46508,sports,male,star,C
41112,performer,female,star,C
2729,creator,male,star,D
46589,sports,male,star,B
48124,sports,male,star,D
17930,sports,female,star,B
1036,sports,female,star,B
1858,creator,female,star,C
27468,sports,male,star,C
46566,creator,male,star,C
44043,performer,female,star,B
48135,politics,male,star,D
13447,sports,male,star,B
44411,sports,male,star,E
32649,sports,male,star,B
7565,sports,male,star,B
8061,sports,male,star,C
43196,sports,male,star,B
32133,sports,female,star,B
45216,politics,male,star,B
16804,politics,male,star,D
16794,creator,female,star,C
3178,sports,male,star,B
46654,sports,male,star,B
47685,politics,male,star,C
36011,sports,male,star,B
45533,sports,female,star,C
38145,sports,male,star,B
37021,creator,female,star,D
15171,politics,female,star,C
42765,sports,male,star,C
23097,performer,male,star,E
3837,sports,male,star,B
48099,sports,male,star,B
36763,creator,female,star,C
27320,performer,female,star,C
6551,sports,male,star,B
27792,performer,male,star,B
32520,sports,male,star,B
38050,creator,female,star,C
42238,sports,male,star,C
32330,performer,male,star,C
30555,sports,male,star,B
12866,manager,female,star,D
12345,science,male,star,E
26985,performer,female,star,A
9460,sports,male,star,C
25319,politics,male,star,E
20117,creator,female,star,C
23847,sports,male,star,B
45949,politics,female,star,C
1435,sports,male,star,B
13029,sports,female,star,C
46690,sports,female,star,B
2349,sports,male,star,E
22685,creator,female,star,C
37217,sports,male,star,B
5946,sports,female,star,B
4221,sports,male,star,B
13042,sports,male,star,B
8688,performer,female,star,D
24964,politics,male,star,D
44872,politics,male,star,C
47171,sports,male,star,B
10764,performer,female,star,B
3243,politics,male,star,D
37848,sports,male,star,B
31992,sports,male,star,B
36094,performer,male,star,B
8189,creator,male,star,D
11708,manager,female,star,D
19494,performer,male,star,B
47284,creator,male,star,D
13527,sports,male,star,B
30301,sports,female,star,B
511,creator,male,star,E
3657,sports,female,star,A
19646,manager,male,star,D
43029,performer,female,star,C
23378,sports,male,star,B
2670,sports,male,star,C
15987,performer,male,star,B
23322,performer,male,star,C
48151,performer,male,star,C
47920,politics,male,star,D
30388,sports,male,star,C
14967,creator,female,star,C
27473,sports,male,star,B
33410,science,male,star,B
24681,sports,male,star,B
48156,creator,male,star,C
38601,sports,female,star,B
36217,performer,male,star,C
36439,politics,male,star,E
26736,sports,male,star,B
34696,creator,female,star,C
35912,performer,male,star,E
3727,performer,female,star,C
16880,sports,male,star,D
30369,creator,male,star,B
27637,creator,female,star,D
15992,creator,male,star,C
31027,sports,female,star,C
21531,sports,male,star,E
21191,performer,male,star,D
4606,sports,male,star,C
25909,professional,male,star,D
18919,sports,male,star,B
16922,sports,male,star,B
12319,sports,male,star,B
21712,creator,male,star,D
22357,politics,male,star,C
14647,performer,female,star,B
23889,performer,male,star,D
44020,sports,male,star,B
2669,sports,male,star,B
14519,sports,female,star,B
36780,sports,male,star,C
40400,sports,male,star,B
11466,politics,female,star,D
14694,politics,male,star,E
20328,politics,male,star,E
31653,sports,male,star,B
8019,sports,male,star,C
43975,creator,male,star,E
32502,politics,male,star,E
47515,politics,female,star,C
27416,creator,male,star,D
42774,sports,female,star,C
11379,sports,male,star,B
27318,sports,male,star,B
28525,creator,male,star,D
45114,performer,male,star,C
7102,sports,male,star,B
882,performer,male,star,E
5599,sports,female,star,B
4561,sports,female,star,B
32900,performer,male,star,E
9641,sports,male,star,B
22724,sports,female,star,B
33091,science,male,star,C
28734,sports,male,star,B
22586,sports,male,star,C
43526,sports,male,star,B
16773,sports,male,star,C
44813,performer,male,star,E
21178,performer,female,star,B
35304,performer,female,star,A
30769,sports,male,star,B
33429,sports,male,star,B
9465,sports,male,star,D
42335,sports,male,star,E
5693,creator,male,star,C
8157,sports,male,star,C
4125,sports,male,star,D
46479,sports,male,star,B
8335,sports,male,star,B
8286,sports,male,star,B
39497,politics,male,star,E
22671,performer,female,star,C
2078,creator,male,star,C
13030,politics,female,star,E
41652,sports,male,star,C
44764,sports,male,star,B
35561,sports,male,star,D
19162,sports,male,star,B
48191,sports,male,star,B
38695,performer,female,star,C
22208,performer,male,star,E
47769,sports,male,star,C
32706,sports,male,star,E
9123,sports,female,star,B
2160,sports,male,star,B
11892,sports,female,star,C
10880,sports,male,star,B
29759,manager,male,star,D
29054,performer,male,star,E
44582,sports,male,star,B
29021,performer,female,star,C
24217,politics,male,star,E
46482,creator,male,star,B
12713,sports,male,star,B
22100,creator,male,star,E
43806,performer,female,star,C
38028,sports,male,star,B
15751,sports,male,star,C
22249,politics,female,star,E
16494,sports,male,star,B
6301,creator,male,star,E
21301,sports,female,star,D
6665,sports,male,star,B
5743,creator,male,star,C
16900,sports,male,star,B
27171,performer,female,star,D
19430,sports,male,star,B
19333,creator,male,star,D
9757,sports,male,star,B
12096,performer,female,star,C
8500,sports,male,star,B
19942,sports,male,star,C
37615,performer,male,star,D
42089,sports,male,star,B
1892,sports,male,star,C
36259,politics,male,star,B
44019,politics,male,star,D
13266,sports,male,star,C
23595,sports,male,star,B
23918,creator,male,star,E
41426,politics,female,star,D
12114,sports,male,star,B
14658,creator,male,star,E
38873,creator,female,star,D
23986,sports,female,star,B
46448,sports,male,star,B
19419,performer,male,star,C
38392,sports,male,star,B
6240,sports,male,star,C
13996,sports,female,star,A
12170,performer,male,star,C
22455,sports,male,star,B
3499,creator,male,star,D
19712,creator,male,star,D
31072,politics,female,star,D
16865,sports,female,star,B
973,science,male,star,C
4752,sports,male,star,B
38101,creator,female,star,A
44246,performer,female,star,B
9548,sports,male,star,B
14668,sports,male,star,B
2672,sports,male,star,D
33837,sports,male,star,B
32000,politics,female,star,D
30532,performer,female,star,D
26132,sports,male,star,C
24491,sports,male,star,B
40406,politics,male,star,E
9516,sports,female,star,B
19406,sports,male,star,B
15461,sports,male,star,B
15997,sports,female,star,B
25300,science,female,star,E
24734,performer,female,star,C
29422,politics,male,star,D
47317,performer,female,star,C
32616,performer,male,star,C
9307,sports,male,star,C
630,sports,male,star,B
39956,sports,male,star,B
14542,sports,male,star,B
29652,performer,female,star,C
13263,professional,male,star,D
15720,creator,female,star,B
30254,creator,male,star,D
9682,sports,male,star,B
33961,politics,male,star,E
41433,creator,male,star,D
1624,creator,male,star,D
29949,creator,male,star,B
11165,performer,male,star,E
9828,politics,female,star,D
6239,performer,male,star,B
27226,manager,male,star,C
45229,performer,male,star,E
35030,sports,female,star,B
45139,performer,male,star,B
24851,creator,female,star,E
10293,politics,male,star,D
5775,creator,female,star,B
249,performer,female,star,B
45509,sports,female,star,C
13759,performer,female,star,C
20986,creator,female,star,C
12431,politics,female,star,E
12193,performer,female,star,C
21562,sports,female,star,B
34929,sports,female,star,C
37973,politics,male,star,C
27801,politics,female,star,E
17105,politics,male,star,C
46392,sports,male,star,C
20843,politics,male,star,D
29641,creator,male,star,C
41849,politics,female,star,C
28719,sports,male,star,B
10825,performer,male,star,C
3347,creator,male,star,E
47128,sports,male,star,B
32186,sports,female,star,B
15208,sports,male,star,B
19410,politics,male,star,C
18433,politics,male,star,D
39870,sports,female,star,B
6092,politics,female,star,D
39291,creator,male,star,D
35330,performer,female,star,C
24979,performer,male,star,C
15655,politics,female,star,C
27438,sports,female,star,C
22826,politics,female,star,D
46491,performer,female,star,C
10413,sports,female,star,C
7963,sports,male,star,B
2697,sports,male,star,B
16430,sports,male,star,C
1594,creator,male,star,C
18509,sports,male,star,B
1369,sports,female,star,B
898,performer,female,star,E
16671,creator,male,star,C
18497,sports,female,star,B
46706,sports,male,star,C
47667,creator,female,star,D
36703,performer,female,star,B
12151,sports,male,star,B
35464,politics,male,star,D
522,sports,male,star,B
751,sports,male,star,B
8704,creator,male,star,D
42616,sports,male,star,B
10855,science,male,star,C
36829,sports,female,star,C
35507,performer,female,star,B
26802,performer,female,star,B
47183,sports,male,star,B
15053,sports,male,star,B
37203,sports,male,star,D
16962,performer,female,star,C
27041,sports,male,star,B
18423,sports,male,star,C
29049,sports,male,star,B
30041,sports,male,star,B
26841,performer,female,star,D
4461,sports,female,star,B
44676,sports,male,star,B
25736,sports,male,star,B
47449,sports,male,star,B
43195,sports,male,star,C
44576,performer,male,star,C
8305,creator,female,star,C
8056,sports,male,star,B
12052,performer,female,star,D
22127,performer,male,star,C
36121,creator,female,star,C
21310,sports,female,star,B
33943,sports,female,star,B
684,creator,male,star,C
19278,creator,female,star,E
25349,performer,male,star,D
14263,creator,female,star,E
3179,science,male,star,D
44290,performer,female,star,B
35980,sports,male,star,C
9209,sports,male,star,B
906,performer,male,star,D
26537,sports,male,star,C
34612,politics,male,star,D
37232,sports,male,star,C
36241,politics,male,star,D
36429,politics,male,star,C
24056,sports,female,star,B
24496,sports,male,star,B
47764,sports,male,star,B
32010,creator,male,star,D
47852,performer,male,star,C
36138,performer,male,star,A
11596,sports,male,star,B
39824,sports,male,star,C
12835,politics,female,star,C
11243,sports,male,star,C
7616,creator,male,star,D
34174,sports,male,star,C
11212,performer,male,star,B
36574,creator,female,star,E
9885,creator,male,star,C
34136,performer,male,star,C
39844,sports,male,star,C
23837,sports,male,star,C
44556,sports,male,star,B
12880,politics,male,star,C
3250,sports,male,star,B
20112,professional,male,star,E
6698,performer,male,star,C
21947,sports,male,star,B
13951,politics,female,star,B
6278,politics,male,star,C
38077,performer,male,star,D
14990,performer,male,star,B
22117,sports,male,star,C
13450,sports,male,star,B
1378,sports,male,star,B
9388,sports,male,star,B
17760,sports,male,star,D
37578,sports,male,star,B
47942,creator,male,star,D
13465,manager,male,star,E
44300,creator,male,star,D
37340,sports,female,star,C
32481,performer,female,star,C
21280,sports,male,star,B
18670,performer,female,star,C
17578,performer,male,star,D
913,politics,male,star,E
33343,sports,male,star,B
47561,performer,male,star,D
37323,sports,male,star,B
15101,sports,male,star,B
1443,sports,male,star,B
40860,sports,male,star,C
35990,creator,female,star,B
6314,creator,male,star,B
44503,creator,female,star,D
7555,performer,female,star,C
19504,performer,female,star,B
19366,sports,male,star,C
44517,creator,female,star,C
19293,sports,male,star,B
32915,sports,male,star,B
15104,performer,male,star,C
3665,sports,male,star,C
17633,creator,male,star,E
11549,sports,male,star,C
24626,sports,male,star,B
47370,sports,female,star,B
3793,sports,male,star,B
42939,sports,male,star,B
18548,performer,female,star,E
34759,performer,female,star,B
31462,sports,male,star,B
12663,sports,male,star,B
1283,sports,male,star,B
44385,performer,male,star,A
3717,performer,female,star,C
44747,sports,male,star,C
12781,manager,female,star,D
33204,performer,male,star,B
29839,sports,male,star,B
5107,sports,male,star,C
14369,sports,male,star,B
43882,sports,male,star,B
30248,politics,male,star,D
24798,sports,male,star,C
21664,sports,female,star,B
36502,sports,male,star,C
25521,sports,male,star,C
12195,science,male,star,D
47806,sports,male,star,B
13809,sports,male,star,C
32536,sports,female,star,B
35046,sports,female,star,B
43549,politics,male,star,D
14540,performer,male,star,B
1938,sports,male,star,D
43758,performer,male,star,C
22652,performer,male,star,C
7301,sports,male,star,D
27166,politics,male,star,E
5151,sports,male,star,B
8244,sports,female,star,B
2765,politics,male,star,D
32348,performer,female,star,B
24035,sports,male,star,B
15964,sports,male,star,B
47755,politics,male,star,C
11915,science,male,star,D
28635,sports,male,star,B
38487,sports,female,star,B
20718,manager,male,star,C
35233,sports,female,star,B
10295,politics,male,star,D
29662,sports,male,star,B
3943,sports,male,star,D
30173,professional,male,star,C
11902,sports,male,star,B
11262,performer,male,star,D
27392,performer,male,star,B
23157,sports,male,star,B
18535,professional,male,star,D
3368,creator,female,star,E
44245,sports,male,star,C
45045,performer,male,star,B
40992,sports,male,star,C
21650,politics,female,star,C
47231,sports,male,star,C
45187,performer,male,star,D
33249,performer,female,star,C
32383,performer,male,star,D
36761,performer,male,star,C
23508,performer,male,star,C
5951,creator,female,star,D
27669,creator,female,star,C
486,sports,male,star,B
16555,sports,male,star,B
33593,sports,male,star,B
12323,politics,male,star,C
25205,sports,male,star,B
35399,politics,male,star,D
24211,sports,male,star,B
46458,creator,female,star,C
3690,professional,male,star,D
1522,sports,male,star,B
35784,performer,female,star,C
14386,performer,female,star,B
32458,sports,male,star,E
3019,professional,male,star,C
2051,sports,male,star,B
37645,creator,female,star,A
42851,sports,male,star,D
35153,sports,male,star,B
36022,sports,male,star,C
19773,politics,male,star,D
3511,science,male,star,C
38699,sports,male,star,C
21234,creator,male,star,C
47869,performer,male,star,B
30711,sports,male,star,B
24641,performer,female,star,A
12562,performer,male,star,C
16855,performer,female,star,C
19086,creator,male,star,C
10624,creator,male,star,D
14820,performer,female,star,C
47487,performer,female,star,E
13224,sports,male,star,B
37153,sports,male,star,B
45491,sports,male,star,B
9157,science,female,star,D
26287,creator,female,star,C
2571,performer,female,star,C
19572,performer,male,star,B
8749,sports,male,star,B
26751,sports,male,star,B
24262,creator,female,star,C
4067,sports,male,star,B
48268,sports,male,star,C
23464,manager,male,star,D
11851,sports,male,star,C
15506,creator,male,star,C
2907,sports,male,star,B
6878,performer,male,star,E
32429,performer,female,star,C
38664,creator,male,star,D
987,creator,female,star,B
6537,politics,female,star,D
63,sports,male,star,D
16771,sports,male,star,B
18463,sports,male,star,C
31477,sports,male,star,C
2799,sports,male,star,C
28539,performer,male,star,C
10716,sports,male,star,B
1185,sports,male,star,C
39627,creator,male,star,A
35383,creator,male,star,C
47630,sports,male,star,B
5428,sports,female,star,B
26084,performer,male,star,C
20304,sports,male,star,D
6712,manager,male,star,D
6848,sports,female,star,C
25093,sports,female,star,C
31766,science,female,star,A
14980,creator,male,star,D
6180,creator,male,star,E
8409,creator,male,star,D
18227,sports,male,star,B
12262,creator,male,star,C
33771,politics,male,star,D
22192,sports,female,star,B
44537,sports,male,star,B
16651,sports,male,star,B
20651,sports,male,star,B
8229,sports,female,star,B
24738,sports,male,star,B
16086,sports,male,star,B
38424,sports,male,star,B
28941,politics,male,star,C
36482,sports,male,star,B
47336,sports,male,star,C
2074,sports,male,star,D
30967,sports,male,star,B
23632,performer,female,star,C
13819,creator,male,star,C
44137,science,male,star,C
13730,sports,male,star,B
20079,politics,male,star,C
21682,sports,male,star,B
19620,performer,male,star,C
31534,sports,male,star,B
16774,performer,male,star,C
4345,politics,male,star,C
46708,performer,female,star,C
33926,sports,female,star,B
37765,manager,male,star,E
11564,performer,female,star,B
26,creator,male,star,E
21746,sports,male,star,B
32419,sports,male,star,D
11810,sports,male,star,C
24061,sports,male,star,B
19020,creator,male,star,E
2682,creator,male,star,C
15593,politics,female,star,E
19328,performer,female,star,C
7259,sports,male,star,E
12621,performer,male,star,C
9732,sports,male,star,C
47944,sports,male,star,D
16016,sports,male,star,B
142,sports,male,star,B
29071,manager,female,star,E
42255,sports,male,star,B
37542,sports,female,star,B
15273,performer,female,star,C
34366,creator,male,star,C
20673,performer,female,star,B
35849,politics,female,star,C
42817,sports,male,star,B
1718,sports,male,star,B
42020,science,male,star,D
14938,performer,male,star,C
5033,sports,male,star,B
18256,sports,male,star,B
22499,creator,male,star,C
37080,sports,male,star,C
7972,sports,male,star,D
11932,sports,male,star,C
13808,sports,male,star,B
30352,performer,male,star,A
41934,sports,male,star,B
35346,creator,female,star,C
20546,sports,male,star,B
12320,sports,male,star,E
39206,sports,male,star,B
14785,sports,male,star,D
48069,performer,female,star,E
21008,sports,male,star,B
9340,sports,male,star,C
44809,creator,female,star,B
1039,performer,female,star,D
28805,sports,male,star,B
37966,sports,male,star,C
1566,sports,male,star,B
23110,performer,male,star,D
9897,creator,male,star,E
30229,politics,male,star,E
18868,sports,female,star,B
45486,performer,female,star,C
24335,politics,male,star,D
20872,manager,male,star,C
30491,sports,male,star,C
20048,sports,female,star,B
35939,sports,male,star,B
8806,sports,male,star,B
47014,sports,male,star,B
2283,performer,female,star,C
1492,sports,male,star,B
34287,politics,male,star,D
42594,manager,male,star,C
38823,sports,male,star,B
33079,politics,male,star,E
19619,sports,male,star,B
8386,politics,male,star,D
3906,politics,male,star,C
34782,performer,female,star,C
33824,creator,male,star,C
12836,performer,male,star,C
43012,performer,male,star,B
25826,politics,male,star,E
26136,performer,female,star,D
46203,sports,male,star,B
11940,performer,male,star,C
18649,sports,male,star,B
22237,sports,male,star,B
27988,sports,male,star,C
46418,creator,male,star,C
31974,sports,male,star,B
5468,sports,male,star,B
6755,sports,male,star,B
46354,sports,male,star,B
45553,sports,male,star,B
5887,sports,male,star,C
24730,politics,male,star,D
35793,sports,female,star,B
40755,sports,male,star,C
25680,performer,male,star,B
6763,sports,male,star,B
43016,sports,male,star,C
32602,sports,female,star,E
1482,politics,female,star,D
42595,performer,male,star,D
30525,sports,female,star,C
37068,politics,male,star,B
3302,sports,male,star,B
22136,sports,female,star,B
44968,sports,male,star,D
13796,performer,female,star,C
37192,sports,male,star,B
28262,sports,male,star,B
25167,politics,male,star,C
23415,sports,male,star,C
39798,creator,male,star,D
8269,performer,male,star,D
18222,sports,female,star,B
14776,sports,male,star,B
18965,sports,male,star,E
7212,performer,male,star,C
40543,sports,male,star,B
20652,sports,male,star,B
13552,performer,male,star,D
23565,politics,male,star,C
22380,sports,male,star,B
10331,sports,female,star,B
43649,sports,male,star,B
3406,creator,male,star,A
48204,sports,male,star,C
27850,creator,male,star,B
30266,performer,male,star,D
2222,sports,male,star,C
39428,sports,male,star,B
17444,politics,male,star,C
35409,sports,male,star,E
46062,politics,male,star,B
1999,sports,male,star,B
47242,sports,male,star,C
13416,politics,male,star,D
16146,politics,male,star,D
5672,sports,male,star,B
1111,sports,female,star,B
6952,politics,male,star,D
45079,performer,female,star,C
473,sports,male,star,E
47328,sports,female,star,B
31523,sports,male,star,B
19189,sports,female,star,C
39472,sports,male,star,B
3202,performer,male,star,C
33198,creator,male,star,C
42957,sports,male,star,B
46907,politics,female,star,C
48334,politics,female,star,C
18063,sports,male,star,C
46860,politics,female,star,C
12972,sports,male,star,B
13944,creator,male,star,B
38155,performer,male,star,C
15826,sports,male,star,B
40459,performer,female,star,D
45920,science,male,star,E
13704,professional,male,star,D
31779,professional,male,star,D
44992,creator,male,star,D
38032,science,male,star,D
13114,politics,male,star,E
1041,performer,female,star,D
34318,politics,male,star,D
30689,creator,male,star,C
31418,sports,male,star,B
5682,politics,male,star,C
20694,sports,male,star,C
38923,politics,male,star,C
21067,sports,male,star,B
36096,sports,male,star,B
46177,manager,male,star,C
30002,sports,male,star,B
35057,sports,female,star,B
13904,science,female,star,D
806,performer,female,star,C
21795,sports,male,star,C
30504,sports,male,star,B
56,sports,male,star,B
41164,creator,female,star,E
8933,performer,female,star,D
6632,sports,female,star,B
17694,performer,male,star,B
7691,sports,male,star,C
2841,sports,female,star,B
30456,performer,female,star,D
30686,performer,male,star,B
31240,politics,female,star,E
1648,sports,male,star,B
42222,sports,male,star,B
45927,performer,female,star,C
6963,sports,male,star,B
33542,performer,male,star,C
14879,sports,male,star,C
41127,performer,male,star,C
25614,manager,male,star,D
26653,politics,male,star,C
6658,sports,male,star,B
48296,politics,male,star,E
14311,politics,male,star,D
42935,politics,female,star,C
18703,sports,male,star,B
31053,sports,male,star,C
16387,politics,female,star,C
28416,sports,male,star,B
19408,sports,female,star,B
42605,sports,female,star,B
42554,politics,male,star,C
12007,sports,male,star,B
29430,sports,female,star,B
7287,creator,male,star,E
8883,sports,male,star,B
33273,sports,male,star,B
576,politics,female,star,C
22626,creator,female,star,D
40538,performer,male,star,D
22246,sports,male,star,B
35727,sports,male,star,B
31559,performer,male,star,E
4545,sports,male,star,C
41400,science,female,star,E
33598,politics,male,star,C
13286,sports,male,star,B
8658,sports,female,star,B
29109,manager,male,star,D
10494,politics,male,star,D
45664,performer,female,star,D
40659,manager,male,star,D
21532,sports,male,star,B
16396,sports,male,star,C
42389,sports,male,star,B
27795,politics,male,star,E
456,sports,male,star,B
11332,creator,male,star,E
20075,sports,male,star,B
44643,performer,female,star,C
16425,sports,female,star,B
25692,performer,male,star,C
46553,sports,male,star,B
38644,politics,female,star,D
5748,sports,male,star,B
35589,sports,male,star,D
33904,professional,male,star,E
4182,sports,male,star,B
29023,science,female,star,C
12466,performer,female,star,B
25054,sports,male,star,B
7122,sports,male,star,B
11359,sports,male,star,B
6924,sports,female,star,B
44186,performer,male,star,C
30325,sports,female,star,B
9560,sports,male,star,B
31150,sports,female,star,C
47660,creator,male,star,C
37239,sports,female,star,B
27421,creator,female,star,D
3170,sports,male,star,B
44221,sports,male,star,C
11108,sports,male,star,B
39460,sports,female,star,B
33849,sports,male,star,B
5808,performer,male,star,D
42400,sports,male,star,B
35812,sports,male,star,B
34423,politics,female,star,D
42145,sports,male,star,B
32249,sports,male,star,C
20871,sports,male,star,B
42543,sports,male,star,B
35078,sports,female,star,B
43172,sports,female,star,B
29400,sports,male,star,D
8046,sports,male,star,B
42626,performer,male,star,B
45818,performer,female,star,B
40331,performer,male,star,B
45397,sports,male,star,B
30614,performer,male,star,B
36218,sports,male,star,B
24695,sports,male,star,B
9985,performer,female,star,C
47276,sports,male,star,B
4816,politics,male,star,D
34573,politics,male,star,C
45797,politics,male,star,C
28179,sports,male,star,D
4087,politics,female,star,C
21484,creator,male,star,D
11588,creator,male,star,E
26162,sports,male,star,C
47964,science,male,star,E
32335,performer,male,star,D
9585,sports,female,star,C
35086,performer,male,star,B
8559,sports,male,star,C
6417,sports,male,star,C
30421,sports,male,star,C
6814,sports,male,star,B
36543,sports,male,star,C
33476,sports,male,star,C
37144,sports,male,star,C
8202,sports,male,star,B
36015,sports,male,star,B
17063,sports,male,star,B
42478,performer,male,star,C
9566,science,male,star,C
25321,politics,male,star,D
36715,creator,male,star,C
26380,sports,male,star,B
36571,sports,male,star,B
14271,sports,female,star,B
12547,sports,male,star,B
30896,sports,female,star,B
14210,manager,male,star,D
3033,sports,male,star,C
4431,sports,male,star,D
46519,performer,male,star,B
41091,creator,male,star,D
1687,sports,male,star,B
2097,sports,male,star,B
45535,sports,male,star,B
17647,sports,male,star,D
47216,sports,male,star,C
44362,sports,male,star,C
5371,creator,male,star,A
12553,sports,male,star,B
26705,politics,female,star,E
43788,creator,male,star,D
409,creator,male,star,D
1470,creator,female,star,E
41297,politics,female,star,C
36293,sports,male,star,B
24326,sports,male,star,B
41987,sports,male,star,C
9735,sports,female,star,C
2542,sports,male,star,B
20282,sports,male,star,C
41613,sports,female,star,B
24416,performer,female,star,B
24360,science,male,star,D
11196,sports,male,star,C
19117,science,male,star,D
47318,politics,female,star,E
12517,sports,female,star,B
22271,sports,female,star,B
15853,sports,male,star,D
20316,sports,male,star,B
6330,creator,female,star,C
34681,sports,female,star,C
39438,sports,female,star,B
15498,science,male,star,C
27691,performer,female,star,B
41629,sports,male,star,B
10185,performer,male,star,C
23406,politics,male,star,C
25025,performer,male,star,D
33073,creator,female,star,D
14201,creator,female,star,D
4907,performer,female,star,C
40942,performer,male,star,B
29615,sports,male,star,C
14232,sports,male,star,B
13350,creator,male,star,C
45138,sports,male,star,B
7792,performer,female,star,B
42828,sports,male,star,B
7222,sports,male,star,B
38813,sports,female,star,C
19483,sports,male,star,C
14186,sports,male,star,B
47839,performer,female,star,C
37740,creator,male,star,D
368,sports,male,star,B
19569,sports,male,star,E
45351,creator,female,star,D
21889,sports,male,star,B
42921,manager,male,star,E
30989,sports,male,star,B
3866,sports,male,star,D
43559,sports,female,star,B
43510,sports,male,star,B
12124,sports,male,star,B
29436,sports,female,star,C
21906,sports,male,star,B
22402,sports,male,star,B
30195,politics,male,star,C
13937,sports,male,star,B
22784,sports,male,star,B
35783,sports,male,star,B
3790,creator,male,star,B
44271,sports,female,star,D
29150,sports,male,star,D
33075,sports,female,star,B
29902,sports,female,star,B
36221,sports,female,star,C
32897,sports,male,star,B
44061,politics,male,star,C
21361,politics,male,star,B
34364,sports,male,star,C
34772,sports,male,star,B
11835,sports,male,star,B
38546,sports,male,star,B
32158,sports,male,star,D
19819,performer,female,star,D
43143,politics,female,star,E
37297,creator,male,star,C
10119,politics,male,star,D
10235,politics,male,star,D
32636,politics,female,star,B
10430,sports,male,star,B
15310,sports,male,star,B
42116,politics,male,star,E
29078,sports,male,star,B
22810,sports,male,star,D
13531,sports,male,star,B
2060,politics,female,star,E
43089,performer,female,star,D
7827,performer,male,star,E
24780,sports,male,star,C
44678,sports,male,star,C
40571,creator,female,star,D
40925,creator,male,star,C
29292,sports,male,star,C
41514,sports,female,star,B
29892,sports,male,star,C
47435,sports,male,star,B
32120,manager,male,star,C
39790,sports,male,star,B
28748,politics,male,star,D
42498,performer,female,star,C
43370,performer,male,star,C
14588,sports,female,star,B
47726,sports,male,star,B
18283,sports,male,star,C
848,performer,male,star,C
5174,sports,male,star,B
3034,sports,male,star,B
9914,sports,male,star,B
38903,sports,male,star,B
1035,performer,female,star,B
24113,politics,male,star,D
